open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765177200000,3129.27,3136.88,3121.10,3132.62,79744.112,1765180799999,249567759.12208,170237,36896.821,115483402.67154,0
1765180800000,3132.61,3146.13,3123.81,3142.26,102831.643,1765184399999,322274977.26044,152561,53720.853,168406478.12767,0
1765184400000,3142.26,3179.99,3139.59,3157.53,266453.313,1765187999999,842616087.48943,363938,148407.385,469303333.39338,0
1765188000000,3157.54,3163.90,3151.37,3159.03,73250.593,1765191599999,231249112.77878,156344,37139.815,117261283.78399,0
1765191600000,3159.04,3162.65,3132.94,3140.61,154115.339,1765195199999,484794036.05033,205510,64042.874,201490712.81591,0
1765195200000,3140.61,3142.22,3121.80,3130.26,180835.228,1765198799999,566405727.85011,248644,88404.341,276884354.18951,0
1765198800000,3130.25,3159.87,3128.02,3144.66,246527.991,1765202399999,774910598.28922,382256,126241.010,396869252.42807,0
1765202400000,3144.65,3178.00,3123.05,3126.82,497487.116,1765205999999,1566250980.76790,794601,242340.598,763250024.57551,0
1765206000000,3126.82,3137.94,3087.34,3099.69,619497.079,1765209599999,1925946464.68004,952078,295351.002,918439399.63707,0
1765209600000,3099.69,3132.26,3090.70,3106.66,288548.863,1765213199999,897645368.74441,530300,146054.800,454482683.20029,0
1765213200000,3106.66,3128.00,3097.02,3119.20,165310.854,1765216799999,514112869.18654,367074,84418.655,262610063.76713,0
1765216800000,3119.19,3131.90,3066.17,3091.15,204653.670,1765220399999,635699619.34142,402266,83446.628,259501072.22758,0
1765220400000,3091.13,3127.52,3088.32,3117.55,119281.437,1765223999999,370735726.88676,310757,61755.483,191921981.83348,0
1765224000000,3117.56,3144.65,3117.23,3134.62,125665.308,1765227599999,393407465.83658,273296,68466.306,214391217.72743,0
1765227600000,3134.62,3152.00,3125.05,3144.89,104968.170,1765231199999,329517222.77590,226040,57619.831,180908028.18214,0
1765231200000,3144.90,3146.00,3118.44,3128.65,60961.963,1765234799999,190829081.58843,114940,27889.547,87291812.67969,0
1765234800000,3128.65,3136.40,3111.65,3123.14,55166.334,1765238399999,172326731.19324,136613,25545.431,79806120.69732,0
1765238400000,3123.15,3142.30,3112.71,3118.34,103676.615,1765241999999,324062566.10831,205072,51193.178,160024026.80889,0
1765242000000,3118.35,3123.08,3097.27,3105.85,106694.896,1765245599999,331718690.17025,246478,49008.590,152400598.69055,0
1765245600000,3105.84,3114.75,3096.04,3097.34,100695.187,1765249199999,312641944.33559,170958,47483.088,147460100.41817,0
1765249200000,3097.35,3128.00,3089.01,3127.99,189897.733,1765252799999,589984941.58337,247839,95338.712,296370402.91185,0
